course_id,title,credits,department,level,description,terms_offered
MUS-O 523,JAZZ IMPROVISATION 3,3 credits,MUS,500,"Course Description: Advanced jazz rhythmic and harmonic techniques applied to improvisation and compositions for improvisation; contemporary jazz rhythmic practices such as note grouping, odd meters, and metric modulation applied to standard tunes. Harmonic substitution, superimposition, and slash chords. Various post-bebop approaches to improvisation.",Typically Offered: Fall
MUS-O 831,JAZZ TRUMPET GRADUATE MINOR,2-4 credits,MUS,800,"Course Description: Jazz trumpet performance lessons for graduate minor credit.
",Typically Offered: Fall
MUS-O 832,JAZZ TROMBONE GRADUATE MINOR,2-4 credits,MUS,800,"Course Description: Jazz trombone performance lessons for graduate minor credit.
",Typically Offered: Fall
MUS-T 151,MUSIC THEORY AND LITERATURE I,3 credits,MUS,100,Course Description: Introduction to the literature  and analysis of music.  Introduction to diatonic harmony.,Typically Offered: Fall
MUS-T 251,MUSIC THEORY AND LITERATURE III,3 credits,MUS,200,"Course Description: Study of music from the late sixteenth through the eighteenth centuries, with an emphasis on counterpoint, harmony, and form.",Typically Offered: Fall
MUS-T 261,MUSIC THEORY AND LITERATURE III HONORS,3 credits,MUS,200,"Course Description: Study of music from the late sixteenth through the eighteenth centuries, with an emphasis on counterpoint, harmony, and form.",Typically Offered: Fall
MUS-T 361,MUSIC THEORY AND LITERATURE V HONORS,3 credits,MUS,300,Course Description: Each section will be devoted to the study and analysis of a specific style or genre of music since 1900.,Typically Offered: Fall
MUS-T 623,HISTORY OF WESTERN MUSIC THEORY I,3 credits,MUS,600,"Course Description: European musical systems of antiquity; modal, rhythmic, and contrapuntal music theory to 1600. ",Typically Offered: Fall
MUS-U 261,MUSIC AND COMMUNITY ENGAGEMENT I,3 credits,MUS,200,"Course Description: An introduction to concepts and practices that connect music to communities. The course focuses on community engagement practices and ways in which music impacts lives. Areas covered include: social role of the arts in society; professional and amateur involvement, and the role of cultural organizations in connecting music to communities.",Typically Offered: Fall
MUS-U 300,INTRODUCTION TO MUSIC ENTREPRENEURSHIP,3 credits,MUS,300,Course Description: Survey of entrepreneurial topics with a focus on application of entrepreneurial strategies to the field of music.  Preparation of professional music career portfolio.,Typically Offered: Fall
MUS-U 540,INTRODUCTION TO MUSIC ENTREPRENEURSHIP,3 credits,MUS,500,Course Description: Survey of entrepreneurial topics with a focus on application of entrepreneurial strategies to the field of music. Preparation of professional music career portfolio.,Typically Offered: Fall
MUS-X 50,MARCHING HUNDRED FOR NON-MUSIC MAJORS,2-3 credits,MUS, 00,Course Description: Open to all enrolled students on the Bloomington campus.,Typically Offered: Fall
MUS-Y 154,FORTEPIANO ELECTIVE/SECONDARY,1-2 credits,MUS,100,"Course Description: Fortepiano lessons for undergraduate students in majors other than historical performance. 
",Typically Offered: Fall
MUS-Z 401,THE MUSIC OF THE BEATLES,3 credits,MUS,400,"Course Description: An in-depth, song-by-song look at the music, lives, and times of the Beatles. The course focuses on the music and is aimed at heightening student listening skills as well as fostering a deeper appreciation for the Beatles' recordings. ",Typically Offered: Fall
MUS-Z 402,MUSIC OF FRANK ZAPPA,3 credits,MUS,400,"Course Description: A detailed survey of the musical career of rock's most avant-garde composer. Traces Zappa's creative output from his early days through his solo projects, his ""big band"" period, his orchestral productions, and finally his groundbreaking work with the Synclavier. All of Zappa's commercially released albums are discussed. ",Typically Offered: Fall
NEUS-N 500,NEURAL SCIENCE I,3 credits,NEUS,500,"Course Description: Basic introduction and current trends in cellular neurophysiology, neurocytology, synaptic processes, and neuroanatomy. Laboratory demonstrations. Vertebrate brain dissection and microscopy.",Typically Offered: Fall
NURS-B 235,PROMOTING HEALTHY POPULATIONS PRACTICUM,1-3 credits,NURS,200,"Course Description: Students assess individuals, families and communities, providing needed education, preventive services, and support.  Students provide individual and population based care in community based settings, giving consideration to the perspective of those being served.",Typically Offered: Fall
NURS-B 244,COMPREHENSIVE HEALTH ASSESSMENT,2-3 credits,NURS,200,"Course Description: This course focuses on helping students acquire skills to conduct a comprehensive health assessment, including the physical, psychological, social, functional, and environmental aspects of health. The process of data collection, interpretation, documentation, and dissemination of assessment data will be addressed.",Typically Offered: Fall
NURS-B 245,HEALTH ASSESSMENT: PRACTICUM,1-2 credits,NURS,200,"Course Description: Students will have the opportunity to use interview, observation, percussion, palpation, inspection and auscultation in assessing clients across the life span in simulated and actual environments.",Typically Offered: Fall
NURS-B 253,PROFESSIONALISM IN COLLABORATIVE PRACTICE,3 credits,NURS,200,"Course Description: Students practice communication skills for working with health team members and clients, including self-awareness, interpersonal communication, team skills, and technological communication.  Students are introducted to ethics, scope and standards of nursing practice, roles of health team members, components of professional practice and leadership.",Typically Offered: Fall
NURS-B 403,AGING WITH DIGNITY,3 credits,NURS,400,"Course Description: This course promotes a holistic approach to persons in the later years of life.  Death and dying, legal and ethical issues, family care giving, and future challenges will be discussed in the context of best practices as outlined by the John A. Hartford foundation; Institute for Geriatric nursing.",Typically Offered: Fall
NURS-H 356,CLINICAL NURSING CARE 1:BIOPHYSICAL PROCESSES,5 credits,NURS,300,Course Description: This course focuses on providing nursing care for individuals and families with acute and chronic biophysical illnesses across the lifespan. Particular attention is focused on developing clinical reasoning and competent nursing practice at a beginning level. ,Typically Offered: Fall
NURS-K 434,CURRENT TRENDS IN GLOBAL HEALTH NURSING,3 credits,NURS,400,"Course Description: This dynamic course provides learning opportunities for global health issues that contribute to health disparities and ways in which healthcare workers are striving to address them. Priority is given to healthcare issues highlighted by the World Health Organization including infectious and chronic illness, women's health, environmental impacts and disaster response. 

",Typically Offered: Fall
OPT-V 521,GEOMETRIC AND VISUAL OPTICS 1,4 credits,OPT,500,"Course Description: Fundaments of geometric and physical optics. Optical analysis of myopia, hyperopia and astigmatism. Components of the eyes and their optical properties. Clinical instrumentation for optical measurement and diagnosis of eyes.",Typically Offered: Fall
OPT-V 542,FUNDAMENTALS OF SYSTEMIC HEALTH AND DISEASE 1,5.5 credits,OPT,500,"Course Description: This is the first of a two-semester sequence addressing basic science information organized into specific organ systems.  This course covers common processes: basic biochemistry, cell and molecular biology, fundamentals of physiology, immunology/infection, oncology, and neurology.  Organ systems covered include central nervous system, skin and epithelium, and musculoskeletal.",Typically Offered: Fall
OPT-V 550,CLINICAL SCIENCES I,3 credits,OPT,500,"Course Description: Introduction to clinical history and interview techniques, health history content, and medical record documentation as applied to the optometric setting; optometric and medical terminology, interview techniques for special populations, legal aspects of medical records, differential diagnosis of visual symptoms, introduction to physical assessment slit lamp biomicroscopy and opnthalmoscopy.",Typically Offered: Fall
OPT-V 554,OPTOMETRIC PROFESSION I,0.5 credits,OPT,500,"Course Description: This is the first of a three-semester sequence which addresses optometry, the profession, in seminar format. Content includes history, fundamentals and principles of public health, optometry's role in the healthcare community, professionalism and ethics, cultural competency, current issues and professional affairs, licensure and scope of practice, and professional development.",Typically Offered: Fall
OPT-V 652,"CLINICAL SCIENCES III, ACCOMODATION AND BINOCULAR VISION",3 credits,OPT,600,"Course Description: Vision examination techniques and theory and application of vision testing instrumentation, with emphasis on accommodation and binocular vision; accommodation and vergence test findings as they relate to normal function, subjective symptoms, and performance; theory and case analysis of non-strabismic binocular vision problems.",Typically Offered: Fall
